"","genes","R2losePvalue","R2gainPvalue","AshiftPvalue","phasePvalue","intshiftPvalue"
"10198","ENSG00000176887",0.0686245474490937,0.931375452550906,0.425926709418499,0.657185511118095,0.0793165348048667
"10199","ENSG00000176890",0.792808747000623,0.207191252999377,0.126412049488973,0.162537548881542,0.0611903222102012
"10200","ENSG00000176896",0.537446132087446,0.462553867912554,0.99037781578836,0.793721403920194,0.717312074269723
"10201","ENSG00000176903",0.1736103136276,0.8263896863724,0.508235066575602,0.861814071840001,0.236807272243746
"10202","ENSG00000176907",0.276039431614194,0.723960568385806,0.269904684770718,0.994632852022653,0.830952970970257
"10203","ENSG00000176912",0.84968359212093,0.15031640787907,0.014312394606258,0.092927815486156,0.0871254933484839
"10204","ENSG00000176915",0.272213525454666,0.727786474545334,0.97183456129005,0.995460891744384,0.979679784347027
"10205","ENSG00000176927",0.994584499338173,0.00541550066182739,0.0206405521876568,0.694646753419441,0.0422179376371252
"10206","ENSG00000176928",0.154124181781917,0.845875818218083,0.4100005439677,0.5932390858925,0.880919426295399
"10207","ENSG00000176946",0.525273343769454,0.474726656230546,0.923125275761404,0.887017908625515,0.673051235713293
"10208","ENSG00000176953",0.126007095756448,0.873992904243552,0.724583109198494,0.702878797952264,0.596768831859584
"10209","ENSG00000176971",0.272056379230104,0.727943620769896,0.317930988631075,0.0688663108714967,0.563568669878091
"10210","ENSG00000176973",0.182603912940992,0.817396087059008,0.301636133961112,0.736828426543206,0.165462886292618
"10211","ENSG00000176978",0.252558159213302,0.747441840786698,0.343702969459236,0.792748306145022,0.450864606439369
"10212","ENSG00000176986",0.011659041045385,0.988340958954615,0.295314020465274,0.44772168194813,0.732476684939952
"10213","ENSG00000177000",0.599234818768094,0.400765181231906,0.982490284132462,0.0902442414974827,0.937884932699107
"10214","ENSG00000177030",0.743392303461448,0.256607696538552,0.407413675347988,0.632991036621114,0.25806432115853
"10215","ENSG00000177034",0.118306930752912,0.881693069247088,0.371288175955419,0.161957316667775,0.3809949773649
"10216","ENSG00000177042",0.902460547231507,0.0975394527684934,0.159243522251301,0.714906528216813,0.572882605726167
"10217","ENSG00000177051",0.222011350792682,0.777988649207318,0.260784159660564,0.10208460510967,0.988685471831539
"10218","ENSG00000177054",0.539489033006751,0.460510966993249,0.942212497960121,0.208442378710313,0.34569751769406
"10219","ENSG00000177058",0.358686257562662,0.641313742437338,0.81671914947628,0.216100235114928,0.749944092208569
"10220","ENSG00000177076",0.0939190455180084,0.906080954481992,0.212322681639881,0.40993405902654,0.108237484209826
"10221","ENSG00000177082",0.363442952898441,0.636557047101559,0.943548240868898,0.988407443895776,0.233259394019982
"10222","ENSG00000177084",0.0517857250787242,0.948214274921276,0.0322572846341213,0.256263183661628,0.440245148110317
"10223","ENSG00000177098",0.815721875358868,0.184278124641132,0.330079600606826,0.826081438008836,0.03376830602414
"10224","ENSG00000177103",0.0393228206538492,0.960677179346151,0.0194256909900816,0.453560268599162,0.195804195804196
"10225","ENSG00000177105",0.942436129125844,0.057563870874156,0.107336915461375,0.708499797523134,0.86338553408562
"10226","ENSG00000177106",0.384687913642106,0.615312086357894,0.164350774549564,0.663906534260899,0.243111253482904
"10227","ENSG00000177108",0.162755135961705,0.837244864038295,0.407897202192794,0.214830977147312,0.33356703797499
"10228","ENSG00000177119",0.380040011846408,0.619959988153592,0.917885053580819,0.738484505986667,0.91801802346314
"10229","ENSG00000177125",0.56833745338499,0.43166254661501,0.984291421629365,0.573505146538854,0.71781977745677
"10230","ENSG00000177133",0.0382953261086364,0.961704673891364,0.0520697971000478,0.592840176245535,0.132413826450127
"10231","ENSG00000177150",0.583332829659537,0.416667170340463,0.923856610114173,0.455464155550586,0.560335084103451
"10232","ENSG00000177156",0.157859426658044,0.842140573341956,0.764190001873666,0.883343104604989,0.617149488368157
"10233","ENSG00000177169",0.10446597482034,0.89553402517966,0.0262736399296468,0.976778623278191,0.230056028673142
"10234","ENSG00000177181",0.58035309547842,0.41964690452158,0.935993133918804,0.0730971707635494,0.546911170074524
"10235","ENSG00000177182",0.360759378909768,0.639240621090232,0.726486996149918,0.427884993139963,0.993484475766239
"10236","ENSG00000177189",0.301908117811316,0.698091882188684,0.846274727865048,0.262688046611988,0.879166641482977
"10237","ENSG00000177192",0.668608832826638,0.331391167173362,0.619675916132269,0.670784703628265,0.373464046757046
"10238","ENSG00000177200",0.394606258046189,0.605393741953811,0.787520172135557,0.801524318378251,0.597083124308708
"10239","ENSG00000177225",0.308157702280433,0.691842297719567,0.590893980695191,0.70174855395253,0.907120537198325
"10240","ENSG00000177239",0.599851315495222,0.400148684504778,0.916186665538437,0.752470519972681,0.821463756640939
"10241","ENSG00000177272",0.364869357090619,0.635130642909381,0.887870124689485,0.232056620993527,0.138874953913848
"10242","ENSG00000177283",0.917516364361654,0.082483635638346,0.0555088817837305,0.167161274334999,0.131609963070637
"10243","ENSG00000177301",0.227964775069356,0.772035224930644,0.618811611897178,0.661077902218784,0.416721567110504
"10244","ENSG00000177303",0.246236045717463,0.753763954282537,0.204338444615022,0.305794464826444,0.562855467782002
"10245","ENSG00000177311",0.644637989495379,0.355362010504621,0.915739403206992,0.307251089446422,0.903318807381037
"10246","ENSG00000177337",0.0481411414859989,0.951858858514001,0.173870209306683,0.640443394116687,0.277641114287614
"10247","ENSG00000177352",0.70338650113931,0.29661349886069,0.527400861886601,0.416546288629262,0.310786879499066
"10248","ENSG00000177374",0.724407830717252,0.275592169282748,0.17125916434473,0.47669702812313,0.0365606735528948
"10249","ENSG00000177380",0.159581991042665,0.840418008957335,0.42282004944062,0.495657324525086,0.315060047990039
"10250","ENSG00000177383",0.0959619464373138,0.904038053562686,0.214311185789146,0.121613045554273,0.635106466567141
"10251","ENSG00000177406",0.650827133108896,0.349172866891104,0.659004780871678,0.0522571637524101,0.432236734743217
"10252","ENSG00000177409",0.672736943264169,0.327263056735831,0.189947476896483,0.148358124157606,0.756248073447728
"10253","ENSG00000177410",0.552078863228388,0.447921136771612,0.969676822745103,0.519555638829623,0.483236728699131
"10254","ENSG00000177425",0.237042991580589,0.762957008419411,0.326803706233265,0.286054481387239,0.0668717626366719
"10255","ENSG00000177426",0.406966413016543,0.593033586983457,0.215151313681996,0.868335640159322,0.239091936585454
"10256","ENSG00000177432",0.418299073441684,0.581700926558316,0.795220337139093,0.255900538528023,0.331777988649207
"10257","ENSG00000177453",0.839390514412122,0.160609485587878,0.406893883989822,0.139654640951097,0.864249838320711
"10258","ENSG00000177459",0.369166701923832,0.630833298076168,0.515530277846613,0.21384579120102,0.27573722733619
"10259","ENSG00000177463",0.483871357682939,0.516128642317061,0.925736320723356,0.895129071447135,0.669267638152686
"10260","ENSG00000177469",0.360251675722722,0.639748324277278,0.475379417471034,0.664897764292751,0.303376830602414
"10261","ENSG00000177479",0.097346042030571,0.902653957969429,0.79664069724571,0.821367051271978,0.530253670270956
"10262","ENSG00000177485",0.118633311373156,0.881366688626844,0.259097859789303,0.985590900024781,0.714477398142048
"10263","ENSG00000177511",0.195266272189349,0.804733727810651,0.182368193604149,0.384959897492309,0.546071042181673
"10264","ENSG00000177542",0.390212207844014,0.609787792155986,0.357785688814211,0.416044629527776,0.935962913491003
"10265","ENSG00000177548",0.353403726783156,0.646596273216844,0.646433082906722,0.775039135454001,0.313264954578697
"10266","ENSG00000177556",0.530598183147881,0.469401816852119,0.994445485370291,0.398172268526633,0.448042018482814
"10267","ENSG00000177565",0.0865392170491565,0.913460782950843,0.337078651685393,0.896362064901391,0.721742388985259
"10268","ENSG00000177570",0.466458347184363,0.533541652815637,0.973538993417991,0.92440662190014,0.962871182404458
"10269","ENSG00000177575",0.624879873799494,0.375120126200506,0.12056741875238,0.224398764588912,0.0163734277822437
"10270","ENSG00000177576",0.0579506923500009,0.942049307649999,0.384712089984346,0.00806885422270043,0.0877601223322917
"10271","ENSG00000177595",0.880484252135073,0.119515747864927,0.24842400469021,0.468875981408393,0.650887573964497
"10272","ENSG00000177599",0.340572133139117,0.659427866860883,0.503677826063306,0.293246943203728,0.66161582583363
"10273","ENSG00000177600",0.114801361128068,0.885198638871932,0.175943330653789,0.234655577784359,0.181111023807653
"10274","ENSG00000177606",0.396068926751727,0.603931073248273,0.414394594169875,0.583103154408254,0.0251433959299128
"10275","ENSG00000177613",0.117811315736986,0.882188684263014,0.356026859916229,0.0479839952614369,0.505061921656563
"10276","ENSG00000177614",0.35370593106116,0.64629406893884,0.900598968879003,0.604789333397804,0.678738720225323
"10277","ENSG00000177640",0.227094426748705,0.772905573251295,0.593172600951339,0.488446730451916,0.382820291204042
"10278","ENSG00000177646",0.396709599821095,0.603290400178905,0.734827834222821,0.487570338045705,0.850191295307976
"10279","ENSG00000177663",0.480535022453778,0.519464977546222,0.730228285111604,0.901257774205052,0.261467141328853
"10280","ENSG00000177666",0.291143601428822,0.708856398571178,0.28693691787901,0.592368737571849,0.509123547152934
"10281","ENSG00000177674",0.369366156747315,0.630633843252685,0.268399707466259,0.558896591740153,0.195399242071671
"10282","ENSG00000177675",0.641912106907785,0.358087893092215,0.214468332013708,0.00888480577331052,0.152782394787581
"10283","ENSG00000177679",0.0534297163510647,0.946570283648935,0.0385793981299599,0.599476582190497,0.346507425159111
"10284","ENSG00000177683",0.207469280935141,0.792530719064859,0.39227324102,0.107651207910499,0.466174275163039
"10285","ENSG00000177688",0.664921940634992,0.335078059365008,0.253108170999269,0.846335168720648,0.575251887265716
"10286","ENSG00000177694",0.554943759783863,0.445056240216137,0.786667956071586,0.562444469963917,0.35689720823688
"10287","ENSG00000177697",0.449788759209675,0.550211240790325,0.306942841082858,0.641410447806299,0.765900478087168
"10288","ENSG00000177700",0.591576962363479,0.408423037636521,0.870457114190909,0.520317193610193,0.460456570223208
"10289","ENSG00000177707",0.139793654918979,0.860206345081021,0.509268605206375,0.575402989404718,0.30387244561834
"10290","ENSG00000177728",0.153229657119026,0.846770342880974,0.216946407093339,0.417682576714556,0.436546167747551
"10291","ENSG00000177732",0.342844709309705,0.657155290690295,0.604819553825604,0.388006116614587,0.108569908915631
"10292","ENSG00000177733",0.220325050921421,0.779674949078579,0.554139896404374,0.721331391167173,0.525865664154342
"10293","ENSG00000177788",0.630416256172522,0.369583743827478,0.648197955890264,0.436697269886553,0.919813116874483
"10294","ENSG00000177807",0.0905706221177267,0.909429377882273,0.290599633728415,0.206091229427444,0.178542287444621
"10295","ENSG00000177822",0.273228931828759,0.726771068171241,0.353077346162912,0.935406857619477,0.280675245238772
"10296","ENSG00000177830",0.300947108207264,0.699052891792736,0.233652259581387,0.552151392255109,0.25800992438849
"10297","ENSG00000177839",0.151609842188926,0.848390157811074,0.229947235133061,0.741651606820146,0.332170854210612
"10298","ENSG00000177842",0.704474436540124,0.295525563459876,0.46220935503563,0.762721289082568,0.816223534460354
"10299","ENSG00000177853",0.4582021263093,0.5417978736907,0.998470846353301,0.902466591317067,0.814132280856568
"10300","ENSG00000177868",0.572761724014965,0.427238275985035,0.880562825247354,0.895219732730537,0.374721216553542
"10301","ENSG00000177873",0.890577875020399,0.109422124979601,0.424300850402838,0.93806625526591,0.955721029186889
"10302","ENSG00000177875",0.0398607442686959,0.960139255731304,0.043082241872216,0.142592066533294,0.607920169717923
"10303","ENSG00000177879",0.188055678116179,0.811944321883821,0.45015744842884,0.537222500921723,0.896023596110027
"10304","ENSG00000177885",0.403920193894265,0.596079806105735,0.7749484741706,0.040592078621465,0.617016518485836
"10305","ENSG00000177888",0.120827314431463,0.879172685568537,0.637651026587932,0.554526717880218,0.860853062235949
"10306","ENSG00000177889",0.21140398063475,0.78859601936525,0.424929435301086,0.159473197502584,0.631135502354171
"10307","ENSG00000177917",0.225166363455041,0.774833636544959,0.938332195030553,0.663797740720818,0.574701875479749
"10308","ENSG00000177932",0.526125559833425,0.473874440166575,0.694634665248321,0.411167052480795,0.803168309650591
"10309","ENSG00000177943",0.732174480661948,0.267825519338052,0.212129270901959,0.243661265268871,0.184737475143698
"10310","ENSG00000177946",0.251790560347172,0.748209439652828,0.883512339000671,0.387655559652102,0.762908655734931
"10311","ENSG00000177951",0.495524354642764,0.504475645357236,0.624891961970614,0.745513777493034,0.330031247922346
"10312","ENSG00000177954",0.118832766196638,0.881167233803362,0.368550205196705,0.0640733510223571,0.795196160796852
"10313","ENSG00000177963",0.134910033786438,0.865089966213562,0.251095490507764,0.97022079044551,0.817166411807726
"10314","ENSG00000177971",0.0855177665895038,0.914482233410496,0.132057225402083,0.244525569503962,0.998549419465582
"10315","ENSG00000177981",0.50321847556074,0.49678152443926,0.845241189234275,0.180657717390647,0.772742382941173
"10316","ENSG00000177990",0.40596913889913,0.59403086110087,0.791430695492925,0.220004714386737,0.890317979341316
"10317","ENSG00000177994",0.14633335549498,0.85366664450502,0.02250817462572,0.484554339351228,0.0936893702667255
"10318","ENSG00000178026",0.842388380849919,0.157611619150081,0.10447806299146,0.943554284954458,0.623598527660758
"10319","ENSG00000178028",0.365346839849865,0.634653160150135,0.898616508815299,0.694979178125246,0.197871273065741
"10320","ENSG00000178033",0.0299242676079323,0.970075732392068,0.0776362790191658,0.412986322234378,0.388640745598395
"10321","ENSG00000178035",0.000145058053441805,0.999854941946558,0.0480625683737179,0.471777142477229,0.995309789605382
"10322","ENSG00000178038",0.246447588712066,0.753552411287934,0.128388465467117,0.321364029229198,0.191706305794465
"10323","ENSG00000178053",0.0684734453100918,0.931526554689908,0.0660195465727013,0.556146532810318,0.654018410284616
"10324","ENSG00000178057",0.198113036488145,0.801886963511856,0.157484693353319,0.706662395512871,0.855407341146321
"10325","ENSG00000178074",0.143589340650706,0.856410659349294,0.543308895080719,0.233452804757904,0.939909701361732
"10326","ENSG00000178075",0.806637614762075,0.193362385237925,0.302784510217527,0.855522178771963,0.605792651600776
"10327","ENSG00000178082",0.088346398631619,0.911653601368381,0.241394733183843,0.348115151918091,0.464052801131453
"10328","ENSG00000178096",0.105698968274595,0.894301031725405,0.0356661488900036,0.279127959335392,0.0783797015430551
"10329","ENSG00000178104",0.313941892161425,0.686058107838575,0.692670337441297,0.538667037370581,0.428156976990166
"10330","ENSG00000178105",0.852149579029441,0.147850420970559,0.363866038887646,0.456932868341684,0.24922182398414
"10331","ENSG00000178127",0.350961916216886,0.649038083783114,0.868323551988202,0.347045348773957,0.822581912469553
"10332","ENSG00000178149",0.366041909689274,0.633958090310726,0.946715341702377,0.883143649781506,0.36175060894162
"10333","ENSG00000178162",0.579289336419846,0.420710663580154,0.455699874887429,0.218421163969997,0.718774742975262
"10334","ENSG00000178163",0.0995340010033182,0.900465998996682,0.411692887924521,0.132498443647968,0.664311487993424
"10335","ENSG00000178171",0.27413554466277,0.72586445533723,0.799590210999027,0.425008008413367,0.396661247136614
"10336","ENSG00000178175",0.326459193356341,0.673540806643659,0.501175574641435,0.628524457392219,0.0166937643169277
"10337","ENSG00000178177",0.572235888571239,0.427764111428761,0.783676133719349,0.525859620068782,0.280264247420686
"10338","ENSG00000178187",0.00631606941027857,0.993683930589721,0.048872475838768,0.896591740152674,0.884400819578002
"10339","ENSG00000178188",0.556013562927997,0.443986437072003,0.68006237496298,0.584614175798273,0.64711002048945
"10340","ENSG00000178201",0.0279841161431481,0.972015883856852,0.0633661930118282,0.527467346827762,0.120966328399345
"10341","ENSG00000178202",0.567007754561774,0.432992245438226,0.593432496630422,0.711147106998447,0.146937764050988
"10342","ENSG00000178209",0.223800400118464,0.776199599881536,0.176946648856761,0.203238421043088,0.572024345576636
"10343","ENSG00000178222",0.25801596847405,0.74198403152595,0.913799251742208,0.978851744625297,0.115871164272201
"10344","ENSG00000178229",0.458631256384065,0.541368743615935,0.899668179702752,0.259043463019263,0.585955962792609
"10345","ENSG00000178233",0.245281080198971,0.754718919801029,0.37780974427474,0.672126490622601,0.186055085795795
"10346","ENSG00000178234",0.0576666203286774,0.942333379671323,0.214927682516274,0.234389638019716,0.739741675783162
"10347","ENSG00000178235",0.178645036899142,0.821354963100858,0.367057316063366,0.00941668530259709,0.977624795256602
"10348","ENSG00000178252",0.463140144211881,0.536859855788119,0.676574937594817,0.574556817426307,0.78378492725943
"10349","ENSG00000178295",0.018887767375235,0.981112232624765,0.470054578092608,0.532369100216983,0.139279907646373
"10350","ENSG00000178301",0.977685236112202,0.0223147638877976,0.0934173864165221,0.777148521314468,0.211966080591837
"10351","ENSG00000178307",0.22183002822588,0.77816997177412,0.498770028588525,0.928172087204066,0.928286924829708
"10352","ENSG00000178338",0.762715244997008,0.237284755002992,0.395579355821361,0.0383376347075569,0.145801475965694
"10353","ENSG00000178381",0.817335646203408,0.182664353796592,0.180500571166085,0.17765985095285,0.909671141304676
"10354","ENSG00000178385",0.0538346700835897,0.94616532991641,0.13667490676998,0.515173676798569,0.433868637844437
"10355","ENSG00000178386",0.356184006140791,0.643815993859209,0.663102670881409,0.454134456727369,0.732597566651153
"10356","ENSG00000178401",0.662975745084647,0.337024254915353,0.627756858526089,0.888111888111888,0.413759965186067
"10357","ENSG00000178425",0.0427921257653323,0.957207874234668,0.305123571329276,0.285861070649316,0.263056735831152
"10358","ENSG00000178429",0.00301599869447752,0.996984001305522,0.0449921729091997,0.993913605841004,0.580220125596098
"10359","ENSG00000178440",0.030147898773655,0.969852101226345,0.0492351209723725,0.491511081830874,0.164205716496123
"10360","ENSG00000178445",0.570102326368532,0.429897673631468,0.831853539718708,0.658744885192595,0.986159044067428
"10361","ENSG00000178449",0.208811067929478,0.791188932070522,0.202174661984515,0.181129156064333,0.468211131996785
"10362","ENSG00000178460",0.190829913388254,0.809170086611746,0.556539398371723,0.059890843814785,0.538201642782455
"10363","ENSG00000178464",0.219611848825332,0.780388151174668,0.152885144242102,0.854204568119866,0.206139582111924
"10364","ENSG00000178467",0.674018289402905,0.325981710597095,0.773377011924981,0.849200065276124,0.764552647007271
"10365","ENSG00000178498",0.497325492139667,0.502674507860333,0.951030818792271,0.893763108110558,0.969743307686264
"10366","ENSG00000178502",0.230473070576787,0.769526929423213,0.890033907319992,0.0941608089404113,0.875600631002532
"10367","ENSG00000178522",0.524312334165402,0.475687665834598,0.628059062804093,0.0714471354056488,0.0115018948208231
"10368","ENSG00000178531",0.148134492991883,0.851865507008117,0.179122519658388,0.689201032329814,0.805990897607147
"10369","ENSG00000178537",0.359725840278995,0.640274159721005,0.804062834313483,0.47988830529885,0.275815800448471
"10370","ENSG00000178538",0.698502880006769,0.301497119993231,0.517313283086835,0.796864328411433,0.326024019196016
"10371","ENSG00000178567",0.300868535094983,0.699131464905017,0.548301309753341,0.763972414793504,0.69774736931176
"10372","ENSG00000178568",0.0230884068394872,0.976911593160513,0.331052698381998,0.603955249590513,0.925349499247511
"10373","ENSG00000178573",0.414406682340995,0.585593317659005,0.622395754634303,0.313984200760346,0.429680086551305
"10374","ENSG00000178585",0.920338952318209,0.0796610476817909,0.0962822829719977,0.97910559621882,0.634598763380094
"10375","ENSG00000178605",0.766940060803501,0.233059939196499,0.468114426627823,0.493227602129936,0.55785096493826
"10376","ENSG00000178607",0.182065989326145,0.817934010673855,0.392919958174928,0.734410792319176,0.2604154704414
"10377","ENSG00000178631",0.412672029785254,0.587327970214746,0.639276885603593,0.685489963795928,0.24682232201679
"10378","ENSG00000178662",0.279043342137551,0.720956657862449,0.603483810916827,0.507515820393953,0.448368399103058
"10379","ENSG00000178665",0.155677511770857,0.844322488229143,0.317284271476147,0.525805223298741,0.143498679367305
"10380","ENSG00000178685",0.18009561743356,0.81990438256644,0.0802956766655989,0.356310931937552,0.285540734114632
"10381","ENSG00000178691",0.351149282869248,0.648850717130752,0.962871182404458,0.899807193670634,0.499815655390418
"10382","ENSG00000178694",0.00456328459785677,0.995436715402143,0.274486101625255,0.611280681289324,0.702987591492345
"10383","ENSG00000178695",0.243757970637832,0.756242029362168,0.373276680104684,0.514387945675759,0.14791086182616
"10384","ENSG00000178700",0.0205498909042556,0.979450109095744,0.3118566826432,0.815256480770742,0.351638853799614
"10385","ENSG00000178718",0.969362530295979,0.0306374697040211,0.0722328665284586,0.87703912336583,0.510731273911913
"10386","ENSG00000178719",0.416479803688101,0.583520196311899,0.608373476134928,0.777819414811636,0.488603876676478
"10387","ENSG00000178722",0.998730742032384,0.00126925796761579,0.068086623834247,0.169705834355791,0.162743047790585
"10388","ENSG00000178741",0.231428036095279,0.768571963904721,0.353875165456842,0.823820950009368,0.630700328193846
"10389","ENSG00000178761",0.0946080712718569,0.905391928728143,0.595016047047162,0.851375936077751,0.754549685405347
"10390","ENSG00000178764",0.1206097273513,0.8793902726487,0.358619772621501,0.343437029694592,0.873696744051109
"10391","ENSG00000178773",0.221739366942478,0.778260633057522,0.216021662002647,0.32399320644783,0.34729315628192
"10392","ENSG00000178796",0.226586723561659,0.773413276438341,0.303473535971375,0.529135514442342,0.38502033834791
"10393","ENSG00000178802",0.030709998730742,0.969290001269258,0.224616351669074,0.264658418504572,0.734567938543738
"10394","ENSG00000178814",0.742014251953751,0.257985748046249,0.489135756205765,0.569812210261649,0.274631159678696
"10395","ENSG00000178852",0.490731394793625,0.509268605206375,0.673262778707895,0.626070558654828,0.987065656901439
"10396","ENSG00000178878",0.306646680890415,0.693353319109585,0.048957093036609,0.987035436473639,0.00201872457706509
"10397","ENSG00000178882",0.1880677662873,0.8119322337127,0.372648095206436,0.0472224404808674,0.139376613015334
"10398","ENSG00000178896",0.0836259678092003,0.9163740321908,0.103293422221685,0.672658370151888,0.763319653553016
"10399","ENSG00000178904",0.430665272497597,0.569334727502403,0.862206937401406,0.279496648554557,0.451976718182423
"10400","ENSG00000178913",0.00846776386966534,0.991532236130335,0.116040398667884,0.951465992952596,0.801935316196336
"10401","ENSG00000178921",0.284362137430417,0.715637862569583,0.93331560401569,0.505140494768844,0.872240119431131
"10402","ENSG00000178922",0.37221896513167,0.62778103486833,0.593982508416389,0.496594157786898,0.0351221811895969
"10403","ENSG00000178927",0.900967658098168,0.099032341901832,0.142755256843416,0.449166218396988,0.96626191440366
"10404","ENSG00000178935",0.0113145281684608,0.988685471831539,0.262923765948831,0.650482620231972,0.885803047427939
"10405","ENSG00000178947",0.913690458202126,0.0863095417978736,0.178910976663786,0.84243068944884,0.563375259140168
"10406","ENSG00000178950",0.191537071398783,0.808462928601217,0.339617167620625,0.748457247160791,0.681277236160555
"10407","ENSG00000178951",0.071459223576769,0.928540776423231,0.0847078591244538,0.905240826589141,0.467340783676134
"10408","ENSG00000178952",0.129192328846607,0.870807671153393,0.422348610766934,0.614737898229687,0.667792881276027
"10409","ENSG00000178965",0.381931810626711,0.618068189373289,0.740043880061166,0.194166248617415,0.419997461484065
"10410","ENSG00000178966",0.897462088473324,0.102537911526676,0.183395688149361,0.225613625786487,0.94774888033315
"10411","ENSG00000178971",0.669134668270364,0.330865331729636,0.827628723912216,0.842037823887435,0.64067306936797
"10412","ENSG00000178974",0.301581737191072,0.698418262808928,0.700255664819191,0.148333947815365,0.615275821844534
"10413","ENSG00000178980",0.185136384790663,0.814863615209337,0.192467860575034,0.292056258348393,0.127191736526222
"10414","ENSG00000178988",0.0925712144381116,0.907428785561888,0.250140524989272,0.112691975267602,0.67762660848227
"10415","ENSG00000178996",0.0195949253857638,0.980405074614236,0.373953617687412,0.884503569032523,0.5160621573759
"10416","ENSG00000179010",0.15836108575953,0.84163891424047,0.34569751769406,0.336897329118591,0.700896337888559
"10417","ENSG00000179021",0.160150135085312,0.839849864914688,0.440819336238524,0.00666662637276294,0.839142706904159
"10418","ENSG00000179029",0.0565665967567437,0.943433403243256,0.0694888516841844,0.998464802267741,0.664226870795583
"10419","ENSG00000179041",0.556213017751479,0.443786982248521,0.908704087615064,0.0245510755450254,0.333192304670265
"10420","ENSG00000179057",0.738146037195303,0.261853962804697,0.179896162610078,0.661361974240107,0.960338710554787
"10421","ENSG00000179083",0.505962490405014,0.494037509594986,0.736550398607443,0.120833358517023,0.900526439852283
"10422","ENSG00000179085",0.0355150467510018,0.964484953248998,0.039068969060326,0.530441036923319,0.710433904902358
"10423","ENSG00000179091",0.175574641434624,0.824425358565376,0.282421985965633,0.871472520565001,0.95900296764601
"10424","ENSG00000179094",0.102598352382276,0.897401647617724,0.0662069132250637,0.882176596091894,0.631951453904781
"10425","ENSG00000179097",0.705441490229736,0.294558509770264,0.295990958048002,0.275924593988553,0.32077775292987
"10426","ENSG00000179104",0.75002266532085,0.24997733467915,0.497410109337508,0.391209481961427,0.177563145583889
"10427","ENSG00000179115",0.156324228925785,0.843675771074215,0.364603417325976,0.860792621380348,0.603078857184302
"10428","ENSG00000179119",0.697475385461557,0.302524614538443,0.715166423895897,0.0892046587811497,0.702050758230534
"10429","ENSG00000179133",0.271832748064382,0.728167251935618,0.786631691558226,0.720146750397399,0.0580534418045222
"10430","ENSG00000179134",0.0487878586409269,0.951212141359073,0.0370562885688209,0.342125463128056,0.960719487945071
"10431","ENSG00000179144",0.44373862956404,0.55626137043596,0.896603828323794,0.767496116675028,0.0544330345540371
"10432","ENSG00000179151",0.0588693933551323,0.941130606644868,0.172733921221389,0.779306259859415,0.51851605611329
"10433","ENSG00000179152",0.252104852796296,0.747895147203704,0.637687291101293,0.125033997981275,0.630114051894519
"10434","ENSG00000179163",0.118022858731588,0.881977141268412,0.306507666922533,0.723894083444645,0.268248605327257
"10435","ENSG00000179178",0.648880937558552,0.351119062441448,0.124205958259545,0.714537838997649,0.596079806105735
"10436","ENSG00000179195",0.75080839644366,0.24919160355634,0.645175913110226,0.146085547987017,0.59650289209494
"10437","ENSG00000179218",0.0228043348181637,0.977195665181836,0.454515234117654,0.415410000543968,0.685616889592689
"10438","ENSG00000179222",0.463490701174366,0.536509298825634,0.880955690808759,0.923076923076923,0.61257411559918
"10439","ENSG00000179240",0.0603018416328702,0.93969815836713,0.543538570332002,0.564420885942061,0.70901354479574
"10440","ENSG00000179241",0.914173985046932,0.0858260149530676,0.213483146067416,0.972837879493022,0.684661924074197
"10441","ENSG00000179242",0.0671558346579954,0.932844165342005,0.0630579446482644,0.874645665484041,0.641869798308865
"10442","ENSG00000179262",0.681579440438559,0.318420559561441,0.492611105402808,0.9807133229778,0.419247994874615
"10443","ENSG00000179271",0.111779318348031,0.888220681651969,0.156904461139552,0.813177315338076,0.417839722939118
"10444","ENSG00000179277",0.414436902768796,0.585563097231204,0.339423756882702,0.601187058403999,0.777964472865078
"10445","ENSG00000179292",0.376304766970281,0.623695233029719,0.958084266640879,0.463786861366809,0.66076360976966
"10446","ENSG00000179295",0.794585708155285,0.205414291844715,0.440873733008564,0.877915515772041,0.46704462348369
"10447","ENSG00000179314",0.396655203051054,0.603344796948946,0.643290158415483,0.81269378849327,0.825936379955395
"10448","ENSG00000179331",0.234129742340633,0.765870257659367,0.918555947077987,0.246489897310986,0.393602939843216
"10449","ENSG00000179335",0.062622770487939,0.937377229512061,0.198064683803664,0.137128213186986,0.532550422783785
"10450","ENSG00000179361",0.562480734477277,0.437519265522723,0.746075877450121,0.822654441496274,0.258499495318856
"10451","ENSG00000179364",0.127191736526222,0.872808263473778,0.168629987126098,0.266538129113756,0.901505581713015
"10452","ENSG00000179387",0.0130673129808826,0.986932687019117,0.237840810874519,0.976035200754302,0.863893237272667
"10453","ENSG00000179388",0.732458552683272,0.267541447316728,0.991260252280131,0.495560619156125,0.215822207179165
"10454","ENSG00000179397",0.181588506566899,0.818411493433101,0.962599198554255,0.342488108261661,0.61012626094735
"10455","ENSG00000179399",0.266284277520233,0.733715722479767,0.592048401037165,0.213682600890898,0.115828855673281
"10456","ENSG00000179403",0.329118591002774,0.670881408997226,0.427915213567763,0.58042562450514,0.821500021154299
"10457","ENSG00000179406",0.139968933400221,0.860031066599779,0.187989193175019,0.281424711848221,0.693159908371663
"10458","ENSG00000179409",0.359381327402071,0.640618672597929,0.453324549262319,0.663102670881409,0.330103776949066
